Bus Besar,Himpurna,P78,Kampung Melayu - Kalideres,Term. Kampung Melayu -- Jatinegara Barat -- Matraman Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. MH Thamrin -- Merdeka Barat -- Majapahit -- Suryopranoto --Tomang Raya -- Jl. S Parman -- Jl. Daan Mogot -- Term. Kalideres,Term. Kalideres -- Jl. Daan Mogot -- Jl. S Parman -- Tomang Raya -- Suryopranoto Majapahit -- Merdeka Barat -- Jl. MH Thamrin -- Jl. Imam Bonjol -- Jl. Diponegoro -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
Bus Besar,Himpurna,P94,Pulo gadung - Ciledug,Term. Pulo gadung -- P Kemerdekaan -- Jl. A Yani -- Tol Rawamangun -- Cawang Bawah -- Tol Dalam Kota -- Pintu Tol Polda -- Jl. Sudirman -- Hanglekir -- Pakubuwono -- Jl. Bumi -- Arteri Pd Indah -- Keb Lama -- Jl. Ciledug Raya -- Term. Ciledug,Term. Ciledug -- Jl. Ciledug Raya -- Keb Lama -- Arteri Pd Indah -- Jl. Bumi -- Pakubuwono -- Hanglekir -- Jl. Sudirman -- Pintu Tol Polda -- Tol Dalam Kota -- Cawang Bawah -- Tol Rawamangun -- Jl. A Yani -- P Kemerdekaan -- Term. Pulo gadung
Bus Besar,ARH,P100,Senen - P Plawad/Tangerang,Term. Senen -- Jl. Bungur Raya -- Jl. Senen Raya -- Jl. Pejambon -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. S Pranoto -- Jl. Tomang Raya -- Masuk Tol Kebon Jeruk -- Tol Jakarta/Tangerang -- Keluar Tol Kebon Nanas -- P Plawang/ Tangerang,P Plawang/ Tangerang -- Keluar Tol Kebon Nanas -- Tol Jakarta/Tangerang -- Masuk Tol Kebon Jeruk -- Jl. Tomang Raya -- Jl. S Pranoto -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Pejambon -- Jl. Senen Raya -- Jl. Bungur Raya -- Term. Senen
Bus Besar,ARH,P103,Grogol - Cibodas (Tng),Term. Grogol -- Jl. S Parman -- Tomang -- Tol Kebon Jeruk -- Tol Tangerang -- Cikokol -- Karawaci -- Cimone/Cibodas,Cimone/Cibodas -- Karawaci -- Cikokol -- Tol Tangerang -- Tol Kebon Jeruk -- Tomang -- Jl. S Parman -- Term. Grogol
Bus Besar,ARH,P104,Grogol - Perum Tng PP,Term. Grogol -- Jl. S Parman -- Tomang -- Tol Kebon Jeruk -- karawaci -- Perumnas I-II-III -- Tangerang,Tangerang -- Perumnas I-II-III -- karawaci -- Tol Kebon Jeruk -- Tomang -- Jl. S Parman -- Term. Grogol
Bus Besar,ARH,P106,Senen - Cimone/Tangerang,Term. Senen -- Jl. Senen Raya -- Jl. Kwini -- Jl. Kwitang Raya -- Jl. Merdeka Selatan -- Jl. Merdeka Barat -- Jl. Abdul Muis -- Jl. Tanah Abang I -- Jl. Surya Pranoto -- Tomang -- Tol Kebon Jeruk -- Tol Karawaci -- Tol Kebon Jeruk -- Suryo Pranoto-Gajah Mada -- Hayam Wuruk-Juanda -- Merdeka Utara-H Muis -- Musium-Merdeka Selatan -- Jl. Prapatan -- Senen -- R Wahidin -- Term. Senen,Term. Senen -- R Wahidin -- Senen -- Jl. Prapatan -- Musium-Merdeka Selatan -- Merdeka Utara-H Muis -- Hayam Wuruk-Juanda -- Suryo Pranoto-Gajah Mada -- Tol Kebon Jeruk -- Tol Karawaci -- Tol Kebon Jeruk -- Tomang -- Jl. Surya Pranoto -- Jl. Tanah Abang I -- Jl. Abdul Muis -- Jl. Merdeka Barat -- Jl. Merdeka Selatan -- -- Jl. Kwitang Raya -- Jl. Kwini -- Jl. Senen Raya -- Term. Senen
K W K,-,T08,Kampung Rambutan - Cililitan,Term. Kampung Rambutan -- TB Simatupang -- Kampung Duku -- Raya Bogor -- Term. Cililitan,Term. Cililitan -- Raya Bogor -- Kampung Duku -- TB Simatupang -- Term. Kampung Rambutan
K W K,-,T09,Kalisari - Term. Cililitan,Kalisari -- Pekayon -- Kampung Baru -- Gongseng -- Raya Bogor -- Kramat Jati -- Term. Cililitan,Term. Cililitan -- Kramat Jati -- Raya Bogor -- Gongseng -- Kampung Baru -- Pekayon -- Kalisari
K W K,-,T10,Term. Cililitan - Chandra,Term. Cililitan -- Raya Bogor -- Pasar Hek -- Raya Pondok Gede -- Chandra,Chandra -- Raya Pondok Gede -- Pasar Hek -- Raya Bogor -- Term. Cililitan
K W K,-,T11,Cililitan - Mekarsari,Term. Cililitan -- Kramat Jati -- Raya Bogor -- Gandaria -- Mekarsari,Mekarsari -- Gandaria -- Raya Bogor -- Kramat Jati -- Term. Cililitan
K W K,-,T12,Cililitan - Kampung Rambutan,Term. Cililitan -- Kramat Jati -- Raya Bogor -- Jl. Suci -- Jl. H. Baping -- Ciracas -- Pengantin Ali -- Term. Kampung Rambutan,Term. Kampung Rambutan -- Pengantin Ali -- Ciracas -- Jl. H. Baping -- Jl. Suci -- Raya Bogor -- Kramat Jati -- Term. Cililitan
K W K,-,T13,Term. Cililitan - Taman Bunga,Term. Cililitan -- Raya Bogor -- Cibubur -- Bulak Sereh -- Taman Bunga,Taman Bunga -- Bulak Sereh -- Cibubur -- Raya Bogor -- Term. Cililitan
K W K,-,T14,Term. Cililitan - Setu,Term. Cililitan -- Raya Bogor -- Keong -- Ciracas -- Cipayung -- Setu,Setu -- Cipayung -- Ciracas -- Keong -- Raya Bogor -- Term. Cililitan
K W K,-,T15,Cililitan - Pondok Rangon,Term. Cililitan -- Raya Bogor -- Raya Lapangan Tembak -- Raya Munjul -- Jl. Hankam -- Cilangkap -- Pondok Rangon,Pondok Rangon -- Cilangkap -- Jl. Hankam -- Raya Munjul -- Raya Lapangan Tembak -- Raya Bogor -- Term. Cililitan
K W K,-,T15A,Cililitan - Arundina,Cililitan -- Mayjend Sutoyo -- Tol Jagorawi -- Jl. TMII -- Jl. Raya Hankam -- Cilangkap Setu -- Jl. Mabes AL -- Jl. Asyafiyah -- Jl. Kampung Malaka -- Kelapa Dua Wetan -- Arundina,Arundina -- Kelapa Dua Wetan -- Jl. Kampung Malaka -- Jl. Asyafiyah -- Jl. Mabes AL -- Cilangkap Setu -- Jl. Raya Hankam -- Jl. TMII -- Tol Jagorawi -- Tol Jagorawi -- Cililitan
K W K,-,T16,Term. Cililitan - Jambore,Term. Cililitan -- Raya Bogor -- Kiwi -- CIbubur -- Jambore,Jambore -- CIbubur -- Kiwi -- Raya Bogor -- Term. Cililitan
K W K,-,T17,Cililitan - Pintu 2 TMII,Term. Cililitan -- Jl. Mustika -- Kampung Lembur -- Pintu 2 TMII,Pintu 2 TMII -- Kampung Lembur -- Jl. Mustika -- Term. Cililitan
K W K,-,T18,Bulak Ringin - Kampung Rambutan,"Bulak Ringin -- Bulak Dukuh -- SMP 258 Cibubur -- I,II,III -- Kelapa Dua Wetan -- Jl. Muhidin -- Pengantin Ali -- Jl. Bungur -- Jl. Manunggal -- Term. Kampung Rambutan","Term. Kampung Rambutan -- Jl. Manunggal -- Jl. Bungur -- Pengantin Ali -- Jl. Muhidin -- Kelapa Dua Wetan -- I,II,III -- SMP 258 Cibubur -- Bulak Dukuh -- Bulak Ringin"
K W K,-,T19,Pinang Ranti - Depok,Term. Pinang Ranti -- Raya Pondok Gede -- TMII -- Kampung Rambutan -- TB Simpatupang -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- TB Simpatupang -- Kampung Rambutan -- TMII -- Raya Pondok Gede -- Term. Pinang Ranti
Bus Besar,ARH,P106,Senen - Cimone / Tangerang,Term. Senen - Jl. Senen Raya - Jl . Kwini - Jl . Kwitang Raya - Jl . Merdeka Selatan - Jl . Merdeka Barat - Jl . Abdul Muis - Jl . Tanah Abang I - Jl . Suryo Pra - Tomang - Toll Kebon Jeruk - Toll Karawaci - Term . Cimone - Kembali : Toll Karawaci - Toll kebon Jeruk - Suryo Pra - Gajah Mada - Hayam Wuruk - Juanda - Merdeka Utara - Abdul Muis - Musium - Merdeka Selatan - Jl. Prapatan - Merdeka Utara - Abdul Muis,Senen - R - Wahidin - Jl . Prapatan - Musium - Merdeka Selatan - Merdeka Utara - Abdul Muis - Hayam Wuruk - Juanda - Suryo P - Gajah Mada - Toll Kebon Jeruk - Toll Karawaci - Kembali : Term . Cimone - Toll Karawaci - Toll Kebon Jeruk - Tomang - Jl . Suryo Pra - Jl . Tanah Abang I - Jl . Abdul Muis - jl . Merdeka Barat - Jl . Merdeka Selatan - Jl . Kwitang Raya - Jl . Kwini - Jl . Senen Raya - Term . Senen
K W K,-,T20,Pulo Gadung - Bekasi,Term. Pulo Gadung -- Raya Bekasi -- Pondok Ungu -- Jl. Sultan Agung -- Jl. Sudirman -- Nangka Raya -- Sub Terminal -- Perumnas I Bekasi,Perumnas I Bekasi -- Sub Terminal -- Nangka Raya -- Jl. Sudirman -- Jl. Sultan Agung -- Pondok Ungu -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T20A,Pulo Gadung - Harapan Baru,Term. Pulo Gadung -- Raya Bekasi -- Alexindo -- Harapan Baru,Harapan Baru -- Alexindo -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T21,Pulo Gadung - Kayu TInggi,Term. Pulo Gadung -- Raya Bekasi -- Kayu Tinggi,Kayu Tinggi -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T22,Term. Pulo Gadung - Gudang Palad,Term. Pulo Gadung -- Raya Bekasi -- Gudang Palad,Gudang Palad -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T23,Term. Pulo Gadung - Kalimalang,Term. Pulo Gadung -- Raya Bekasi -- Kampung Pupar -- Jl. Intan II -- Jl. Tarum Barat -- Kalimalang,Kalimalang -- Jl. Tarum Barat -- Jl. Intan II -- Kampung Pupar -- Raya Bekasi -- Term. Pulo Gadung
Bus Besar,ARH,AC119,Kampung Melayu - Tangerang,Term . Kampung Melayu - Jl . Otista - Jl . MT Haryono - Masuk Pintu Toll Dalam Kota Cikoko - Keluar Pintu Toll Cikokol / Tangerang - Tangerang,Tangerang Toll Cikokol / Tangerang - Keluar Pintu Toll Dalam Kota Cikoko - Masuk Pintu Toll - Jl . MT Haryono - Jl . Otista - Term . Kampung Melayu
Mikrolet,-,M15A,Tanjung Priok - Kota/Mangga Dua,Term. Tanjung Priok -- RE. Martadinata -- Gunung Sahari -- Mangga Dua Raya -- Semangat -- Mangga Dua Plaza -- Mangga Dua Raya -- Jembatan Batu -- Pintu Besar Utara -- Jl. Bank -- Kalibesar Timur -- Term. Kota,Term. Kota -- Kalibesar Timur -- Jl. Bank -- Pintu Besar Utara -- Jembatan Batu -- Mangga Dua Raya -- Mangga Dua Plaza -- Semangat -- Mangga Dua Raya -- Gunung Sahari -- RE. Martadinata -- Term. Tanjung Priok
Mikrolet,-,M16,Kampung Melayu - Pasar Minggu,Term. Kampung Melayu -- Jatinegara Barat -- Matraman Raya -- Jatinegara Timur -- Otista Raya -- Dewi Sartika -- Kalibata -- Raya Pasar Minggu -- Pejaten -- Sawo Manila -- Jl. Ragunan -- Term. Pasar Minggu,Term. Pasar Minggu -- Jl. Ragunan -- Sawo Manila -- Pejaten -- Raya Pasar Minggu -- Kalibata -- Dewi Sartika -- Otista Raya -- Jatinegara Timur -- Matraman Raya -- Jatinegara Barat -- Term. Kampung Melayu
Mikrolet,-,M17,Pasar Minggu - Desa Putra,Term. Pasar Minggu -- Jl. Ragunan -- Jati Padang -- Raya Jagakarsa -- Jl. Kelapa Ijo -- Jl. Jahe -- Pasar Inpres -- Pabrik Ubin -- RS Desa Putra -- Tanah Baru,Tanah Baru -- RS Desa Putra -- Pabrik Ubin -- Pasar Inpres -- Jl. Jahe -- Jl. Kelapa Ijo -- Raya Jagakarsa -- Jati Padang -- Jl. Ragunan -- Term. Pasar Minggu
Mikrolet,-,M17A,Pasar Minggu - Jagakarsa,Term. Pasar Minggu -- Jl. Asem -- Jagakarsa I -- Jagakarsa II -- Jl. Kecapi -- Kelurahan Jagakarsa,Kelurahan Jagakarsa -- Jl. Kecapi -- Jagakarsa II -- Jagakarsa I -- Jl. Asem -- Term. Pasar Minggu
Mikrolet,-,M18,Kampung Melayu - Pondok Gede,Term. Kampung Melayu -- Jatinegara Barat -- Jatinegara Timur -- Otista Raya -- Biru Laut -- Pasar Ciplak -- Pangkalan Jati -- Jatiwaringin -- Pondok Gede,Pondok Gede -- Jatiwaringin -- Pangkalan Jati -- Pasar Ciplak -- Biru Laut -- Otista Raya -- Jatinegara Timur -- Jatinegara Barat -- Term. Kampung Melayu
K W K,-,T24,Rawamangun - Kalimalang,Term. Rawamangun -- Jl. Jeruk -- Jl. Balai Pustaka -- RS Persahabatan -- Jl. Kebembem -- DKN -- Jl. Bekasi Timur -- Klender -- Jl. P. Revolusi -- Kolonel Sugiono -- Jl. Kehakiman -- Poncol Raya -- Pangkalan Jati,Pangkalan Jati -- Poncol Raya -- Jl. Kehakiman -- Kolonel Sugiono -- Jl. P. Revolusi -- Klender -- Jl. Bekasi Timur -- Jl. Bekasi Timur -- Jl. Kebembem -- RS Persahabatan -- Jl. Balai Pustaka -- Jl. Jeruk -- Term. Rawamangun
Bus Besar,ARH,AC138,P . Plawad / Tangerang - Blok M,Term . P Plawad / Tangerang - Jl . Imam Bonjol / Tangerang - Pintu Toll Karawaci - Toll Tangerang / Jakarta - Keluar Toll Kebon Jeruk - Toll Dalam Kota - Keluar Toll Farmasi - Gatot Subroto - Gedung Pemuda - Jl . Asia Afrika - Jl . Hang Tuah - Jl . Kyai Maja - Jl . Panglima Polim - Term . Blok M,Term . Blok M - Jl . Panglima polim - Jl . Kyai Maja -Jl . Hang Tuah - Jl . Asia Afrika - Gedung Pemuda - Gatot Subroto - Keluar Toll Farmasi - Toll dalam Kota - Keluar Toll kebon jeruk - Toll Tangerang / Jakarta - Pintu Toll karawaci - Jl . Imam Bonjol / Tangerang - Term . P . Plawad / Tangerang
K W K,-,T25,Stasiun Cakung - Rawamangun,Stasiun Cakung -- Pondok Kopi -- I Gusti Ngurah Rai -- Jembatan Layang -- Klender -- Bekasi TImur -- Jatinegara Kaum -- Persahabatan -- Jl. Layur -- Jl. Gabus -- Jl. Gurame -- Jl. Nilam V -- Jl. Mutiara -- Jl. Pinang -- Jl. Aren -- Jl. Waru -- Jl. Tenggiri -- Term. Rawamangun,Term. Rawamangun -- Jl. Tenggiri -- Jl. Waru -- Jl. Aren -- Jl. Pinang -- Jl. Mutiara -- Jl. Nilam V -- Jl. Gurame -- Jl. Gabus -- Jl. Layur -- Persahabatan -- Jatinegara Kaum -- Bekasi TImur -- Klender -- Jembatan Layang -- I Gusti Ngurah Rai -- Pondok Kopi -- Stasiun Cakung
K W K,-,T26,Kalimalang - Rawamangun,Kalimalang -- Pondok Kopi -- I Gusti Ngurah Rai -- Jembatan Layang -- Bekasi Timur -- STM KS Tubun -- Cipinang Baru Utara -- Jl. Alu-alu -- Ekor Kuning -- Ekor Kuning III -- Jl. Hanafi -- Perserikatan -- Jl. Tenggiri -- Term. Rawamangun,Term. Rawamangun -- Jl. Tenggiri -- Perserikatan -- Jl. Hanafi -- Ekor Kuning III -- Ekor Kuning -- Jl. Alu-alu -- Cipinang Baru Utara -- STM KS Tubun -- Bekasi Timur -- Jembatan Layang -- I Gusti Ngurah Rai -- Pondok Kopi -- Kalimalang
K W K,-,T27,Rawamangun - Permata Timur,Term. Rawamangun -- Perserikatan -- STM KS Tubun -- Bekasi Timur -- I Gusti Ngurah Rai -- Buaran Jaya -- Jl. Swadaya -- Rawa Domba -- Kalimalang -- Inspeksi Curug -- Permata Timur,Permata Timur -- Inspeksi Curug -- Kalimalang -- Rawa Domba -- Jl. Swadaya -- Buaran Jaya -- I Gusti Ngurah Rai -- Bekasi Timur -- STM KS Tubun -- Perserikatan -- Term. Rawamangun
Bus Besar,ARH,AC139,P . Plawad / Tangerang - PRJ Kemayoran,P . Plawad / Tangerang - Jl . Sudirman / Tangerang - MH Tamrin / Tangerang - Masuk Term . Kebon Nanas - Toll Tangerang / Jakarta - Keluar Toll Kebon jeruk - Tomang Raya - S Pranoto - Juanda - Jl . Dr . Sutomo - Jl . Gunung Sahari - Jl . Angkasa - Jl . B Suib - PRJ Kemayoran - Kembali : PRJ - B Suib - Angkasa - Gunung Sahari - Dr . Sutomo - Pos - Lapangan Banteng Utara - Pejambon - Merdeka Timur - Merdeka Utara - Tomang raya - DST,Tomang Raya - DST - Merdeka Utara - Merdeka Timur - Pejambon - Pos - Lapangan banteng Utara - Dr . Sutomo - Gunung Sahari - Angkasa - B . Suib - Kembali : PRJK - PRJ Kemayoran - Jl . B Suib - Jl . Angkasa - Jl . Gunung Sahari - Jl . Dr Sutomo - Juanda - S Pranoto - Tomang Raya - Keluar Toll Kebon Jeruk - Toll Tangerang / Jakarta - Masuk term . Kebon nanas - MH Tamrin / Tangerang - Jl . Sudirman / Tangerang - P Plawad / Tangerang
K W K,-,T28,Term. Pulo Gadung - Kandang Sapi,Term. Pulo Gadung -- Raya Bekasi -- Raya Cacing -- Green Garden -- Kandang Sapi,Kandang Sapi -- Green Garden -- Raya Cacing -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T29,Term. Pulo Gadung - Ujung Krawang,Term. Pulo Gadung -- Raya Bekasi -- Buaran-Cakung -- Ujung Krawang,Ujung Krawang -- Buaran-Cakung -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T30,Term. Pulo Gadung - Gempol,Term. Pulo Gadung -- Raya Bekasi -- Cakung-Gempol,Cakung-Gempol -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T31,Term. Pulo Gadung - Pejuang Jaya,Term. Pulo Gadung -- Raya Bekasi -- Pondok Ungu -- Kali Abang -- Harapan Indah -- Taman Harapan Baru -- Pejuang Jaya,Pejuang Jaya -- Taman Harapan Baru -- Harapan Indah -- Kali Abang -- Pondok Ungu -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T32,Term. Pulo Gadung - Komplek SBS,Term. Pulo Gadung -- Raya Bekasi -- Alexindo -- Komplek SBS,Komplek SBS -- Alexindo -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T33,Term. Pulo Gadung - Harapan Jaya,Term. Pulo Gadung -- Raya Bekasi -- Cakung -- Alexindo -- Harapan Jaya,Harapan Jaya -- Alexindo -- Cakung -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T33A,Term. Pulo Gadung - Titian,Term. Pulo Gadung -- Raya Bekasi -- Cakung-Titian,Cakung-Titian -- Raya Bekasi -- Term. Pulo Gadung
K W K,-,T36,Komplek TNI AL - Rawamangun,Komplek TNI AL (SL Makasar)-TL. MDR -- Kejaksaan -- P. Revolusi -- Gotong Royong-Cipinang -- Muara I-Cipinang Jaya -- Ngurah Rai -- Bekasi Timur Raya -- Berputar -- Cipinang Baru Raya -- Cipinang Baru Bunder -- Persahabatan -- Kedondong -- Alu-alu -- Tenggiri -- Term. Rawamangun,Term. Rawamangun -- Tenggiri -- Alu-alu -- Kedondong -- Persahabatan -- Cipinang Baru Bunder -- Cipinang Baru Raya -- Berputar -- Bekasi Timur Raya -- Ngurah Rai -- Muara I-Cipinang Jaya -- Gotong Royong-Cipinang -- P. Revolusi -- Kejaksaan -- Komplek TNI AL (SL Makasar)-TL. MDR
K W K,-,ACT09,Kalisari - Term Cililitan,Kalisari -- Pekayon -- Kampung Baru -- Gongseng -- Raya Bogor -- Kramat Jati -- Term. Cililitan,Term. Cililitan -- Kramat Jati -- Raya Bogor -- Gongseng -- Kampung Baru -- Pekayon -- Kalisari
K W K,-,ACT19,Pinang Ranti - Depok,Term. Pinang Ranti -- Raya Pondok Gede -- TMII -- Kampung Rambutan -- TB Simatupang -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- TB Simatupang -- Kampung Rambutan -- TMII -- Raya Pondok Gede -- Term. Pinang Ranti
K W K,-,U01,Tanjung Priok - Raya Cacing,Term. Tanjung Priok -- Cilincing -- KBN -- Raya Cacing,Raya Cacing -- KBN -- Cilincing -- Term. Tanjung Priok
K W K,-,U02,Koja Baru - Rorotan,Pasar Koja Baru -- Jl. Bhayangkara -- Komplek Uka -- Tugu Semper -- Kebantenan -- Kel. Rorotan -- SMUN 115,SMUN 115 -- Kel. Rorotan -- Kebantenan -- Tugu Semper -- Komplek Uka -- Jl. Bhayangkara -- Pasar Koja Baru
Bus Besar,Jasa Utama,973,Rawamangun - Grogol,Term. Rawamangun -- Persahabatan -- Balai Pustaka -- Pemuda -- Pramuka -- Pemuda -- Pramuka -- Proklamasi -- Diponegoro -- I Bonjol -- MH Thamrin -- Kbn Sirih -- Jatibaru -- KHM Mansyur -- (Under Pass) -- Penjernihan -- S Paman -- Kyai Tapa -- Term. Grogol,Term. Grogol -- Kyai Tapa -- S Paman -- Penjernihan -- (Under Pass) -- KHM Mansyur -- Jatibaru -- Kbn Sirih -- MH Thamrin -- I Bonjol -- Diponegoro -- Proklamasi -- Pramuka -- Pemuda -- Pramuka -- Pemuda -- Balai Pustaka -- Persahabatan -- Term. Rawamangun
K W K,-,U03,Sampur - Pasar Cakung,Sampur-Jl. Dobo -- Jl. Jombang -- Pantai Laut -- Jl. Donggala -- Jl. Jampea -- Cilincing -- Jl. Lagoa -- Jl. Mantang -- Jl. Cemara -- Jl. Waru -- Kramat Jaya -- Tipar-Pasar Cakung,Tipar-Pasar Cakung -- Kramat Jaya -- Jl. Waru -- Jl. Cemara -- Jl. Mantang -- Jl. Lagoa -- Cilincing -- Jl. Jampea -- Jl. Donggala -- Pantai Laut -- Jl. Jombang -- Sampur-Jl. Dobo
K W K,-,U03A,Sukapura - Tanjung Priok,Sukapura -- Tipar-Semper -- Komplek Uka -- Jl. Mangga -- Jl. Mindi -- Jl. Mengkudu -- Jl. Lagoa -- Cilincing -- Raya Pelabuhan -- Jl. Sulawesi -- Jl. Enggano -- Term. Tanjung Priok,Term. Tanjung Priok -- Jl. Enggano -- Jl. Sulawesi -- Raya Pelabuhan -- Cilincing -- Jl. Lagoa -- Jl. Mengkudu -- Jl. Mindi -- Jl. Mangga -- Komplek Uka -- Tipar-Semper -- Sukapura
K W K,-,U04,Vespa - Term. Rawamangun,Vespa-Inpres -- Jl. Musik Raya -- Tarian Timur/Barat -- Raparinyo -- Bima-Dewi -- Biru Laut -- Kelapa Pian -- Hibrida -- Boulevard -- P. Kemerdekaan -- Kampus AMI/ASMI -- Pulo Mas -- Pulo Mas Barat 6 -- Pacuan Kuda -- Tanah Mas I -- Balap Sepeda -- Jl. Paus -- Term. Rawamangun,Term. Rawamangun -- Jl. Paus -- Balap Sepeda -- Tanah Mas I -- Pacuan Kuda -- Pulo Mas Barat 6 -- Pulo Mas -- Kampus AMI/ASMI -- P. Kemerdekaan -- Boulevard -- Hibrida -- Kelapa Pian -- Biru Laut -- Bima-Dewi -- Raparinyo -- Tarian Timur/Barat -- Jl. Musik Raya -- Vespa-Inpres
K W K,-,U05,Tanjung Priok - Bulak Turi,Term. Tanjung Priok -- Jl. Tongkol -- Jl. Enggano -- Jl. Sulawesi -- Cilincing -- Jl. Lagoa -- Dukuh-Prahara -- Raya Cacing -- Kebantenan -- Jl. Bhakti -- Marunda Baru -- Bulak Turi,Bulak Turi -- Marunda Baru -- Jl. Bhakti -- Kebantenan -- Raya Cacing -- Dukuh-Prahara -- Jl. Lagoa -- Cilincing -- Jl. Sulawesi -- Jl. Enggano -- Jl. Tongkol -- Term. Tanjung Priok
K W K,-,U06,Tanjung Priok - Walang Baru,Term. Tanjung Priok -- Jl. Enggano -- Jl. Sulawesi -- Jl. Jepara -- Jl. Jampea -- Cilincing -- Kramat Jaya -- Jl. Bhayangkara -- Jl. Mahoni -- Walang Permai -- Jl. Dewa-Dewi -- Alur Laut -- Walang Baru,Walang Baru -- Alur Laut -- Jl. Dewa-Dewi -- Walang Permai -- Jl. Mahoni -- Jl. Bhayangkara -- Kramat Jaya -- Cilincing -- Jl. Jampea -- Jl. Jepara -- Jl. Sulawesi -- Jl. Enggano -- Term. Tanjung Priok
K W K,-,U07,Term. Tanjung Priok - I.G.I,Term. Tanjung Priok -- Jl. Enggano -- Yos Sudarso -- Jl. Anggrek -- Jl. Cibanteng -- Jl. Cipeucang -- Jl. Piang -- Jl. Mindi -- Jl. Maja -- Jl. Mundu -- Jl. Johar -- Jl. Mahoni -- Jl. Bhayangkara -- Kramat Jaya -- Pegangsaan II -- I.G.I,I.G.I -- Pegangsaan II -- Kramat Jaya -- Jl. Bhayangkara -- Jl. Mahoni -- Jl. Johar -- Jl. Mundu -- Jl. Maja -- Jl. Mindi -- Jl. Piang -- Jl. Cipeucang -- Jl. Cibanteng -- Jl. Anggrek -- Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
K W K,-,U08,Term. Tanjung Priok - Rorotan,Term. Tanjung Priok -- Jl. Enggano -- Jl. Sulawesi -- Raya Pelabuhan -- Jl. Jepara -- Jl. Dobo-Jl. Deli -- Jl. Cipeucang -- Jl. Pinang -- Jl. Mindi -- Jl. Mangga -- Jl. H. Murtado -- Plumpang Raya -- Semper-Tipar -- Yon Air-Rorotan,Yon Air-Rorotan -- Semper-Tipar -- Plumpang Raya -- Jl. H. Murtado -- Jl. Mangga -- Jl. Mindi -- Jl. Pinang -- Jl. Cipeucang -- Jl. Dobo-Jl. Deli -- Jl. Jepara -- Raya Pelabuhan -- Jl. Sulawesi -- Jl. Enggano -- Term. Tanjung Priok
K W K,-,U09,Tanjung Priok - Cilincing,Term. Tanjung Priok -- Jl. Enggano -- Yos Sudarso -- Plumpang -- Walang Baru -- Jl. Melati -- Jl. Manggar -- Jl. Mantang -- Kramat Jaya -- Cilincing -- Cilincing Nelayan,Cilincing Nelayan -- Cilincing -- Kramat Jaya -- Jl. Mantang -- Jl. Manggar -- Jl. Melati -- Walang Baru -- Plumpang -- Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
Bus Besar,Jasa Utama,P125,Tanjung Priok - Tosari PP,Term. Tanjung Priok -- Martadinata -- Jl. Gunung Sahari -- Jl. Sutomo -- Jl. Pejambon -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Merdeka Barat -- Jl. MH Thamrin -- Jl. Jendral Sudirman -- Berputar DI -- Tosari PP,Tosari PP -- Berputar DI -- Jl. Jendral Sudirman -- Jl. MH Thamrin -- Jl. Merdeka Barat -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Pejambon -- Jl. Sutomo -- Jl. Gunung Sahari -- Martadinata -- Term. Tanjung Priok
K W K,-,U10,Sunter Permai - Muara Angke,Sunter Permai -- Pengadilan JU -- Jembatan Hitam -- Bongkaran -- Pademangan 4/8 -- Pademangan I -- Gunung Sahari -- Mangga Dua -- Jembatan Batu -- Pintu Besar Utara -- Kali Besar Timur 3 -- Jl. Kopi -- Roa Malaka utara -- Ekor Kuning -- Gudang Panjang -- Jembatan III -- Pluit Indah -- Mega Mall -- Pluit MA. KA -- Term. Muara Angke,Term. Muara Angke -- Pluit MA. -- Mega Mall -- Pluit Indah -- Jembatan III -- Gudang Panjang -- Ekor Kuning -- Roa Malaka utara -- Jl. Kopi -- Kali Besar Timur 3 -- Pintu Besar Utara -- Jembatan Batu -- Mangga Dua -- Gunung Sahari -- Pademangan I -- Pademangan 4/8 -- Bongkaran -- Jembatan Hitam -- Pengadilan JU -- Sunter Permai
